Id,Name,Version,Description,Supplier,ExecutableProperty,Licenses,Copyright,MatchType,CriticalVulnerabilityCount,HighVulnerabilityCount,MediumVulnerabilityCount,LowVulnerabilityCount,NoneVulnerabilityCount,NumberOfVersionsSinceLastUpdate,NewestVersionReleaseDate,NewestVersion,Outdated,ReleaseDate,RiskScore,Severity,Locations,PackageRepository,IsMalicious,IsDirectDependency,IsDevelopmentDependency,IsTestDependency,IsNpmVerified,IsViolatingPolicy,UsageType,DependencyType,VulnerabilityCount,IsPrivatePackage,PackagePaths,NextVersionWithoutVulnerabilities,LatestVersionWithoutVulnerabilities,NextRecommendedMoreSecureVersion,LatestRecommendedMoreSecureVersion,PackageState,PackageStateValue,PackageStateLastUpdateDate,PackageStateLastUpdateUser,PackageStateLastUpdateComment
"Maven-org.assertj:assertj-core-3.27.7","org.assertj:assertj-core","3.27.7",,"SonaType","No",["Apache 2.0"],"Copyright 2012-2025 the original author or authors.;Copyright 2012-2026 the original author or authors.","Filename",0,0,0,0,0,0,,,False,2026-01-24T19:07:00.000Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.assertj:assertj-core-3.27.7";"Name":"org.assertj:assertj-core";"Version":"3.27.7";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.awaitility:awaitility-4.2.2","org.awaitility:awaitility","4.2.2",,"SonaType","No",["Apache 2.0"],"Copyright 2015 the original author or authors. Licensed under;Copyright 2019 the original author or authors.;Copyright 2015 the original author or authors.;Copyright 2014 the original author or authors.;Copyright 2010 the original author or authors.;Copyright 2018 the original author or authors.;Copyright 2022 the original author or authors.;Copyright (C) 2011 The Guava Authors;Copyright (C) 2007 Google Inc.;Copyright 2010 PowerMock original author or authors.;Copyright 2017 the original author or authors.;Copyright 2009 the original author or authors.;Copyright 2008 the original author or authors.;Copyright 2016 the original author or authors.","Filename",0,0,0,0,0,4,2025-02-21T12:37:22.679Z,"4.3.0",True,2024-08-07T08:30:21.946Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.awaitility:awaitility-4.2.2";"Name":"org.awaitility:awaitility";"Version":"4.2.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.checkerframework:checker-qual-3.42.0","org.checkerframework:checker-qual","3.42.0",,"SonaType","No",["MIT"],"Copyright 2004-present by the Checker Framework developers","Filename",0,0,0,0,0,32,2026-04-07T22:51:00.000Z,"4.0.0",True,2023-12-15T23:05:38.360Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.postgresql:postgresql-42.7.3";"Name":"org.postgresql:postgresql";"Version":"42.7.3";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.checkerframework:checker-qual-3.42.0";"Name":"org.checkerframework:checker-qual";"Version":"3.42.0";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.codehaus.mojo:animal-sniffer-annotations-1.24","org.codehaus.mojo:animal-sniffer-annotations","1.24",,"SonaType","No",["MIT"],"Copyright (c) 2009 codehaus.org.","Filename",0,0,0,0,0,3,2026-01-18T21:31:00.000Z,"1.27",True,2024-07-04T13:54:02.793Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-io.grpc:grpc-stub-1.76.0";"Name":"io.grpc:grpc-stub";"Version":"1.76.0";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.codehaus.mojo:animal-sniffer-annotations-1.24";"Name":"org.codehaus.mojo:animal-sniffer-annotations";"Version":"1.24";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-net.devh:grpc-client-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-client-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-io.grpc:grpc-netty-shaded-1.76.0";"Name":"io.grpc:grpc-netty-shaded";"Version":"1.76.0";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.codehaus.mojo:animal-sniffer-annotations-1.24";"Name":"org.codehaus.mojo:animal-sniffer-annotations";"Version":"1.24";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-net.devh:grpc-server-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-server-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-io.grpc:grpc-netty-shaded-1.76.0";"Name":"io.grpc:grpc-netty-shaded";"Version":"1.76.0";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.codehaus.mojo:animal-sniffer-annotations-1.24";"Name":"org.codehaus.mojo:animal-sniffer-annotations";"Version":"1.24";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.eclipse.angus:angus-activation-2.0.0","org.eclipse.angus:angus-activation","2.0.0",,"SonaType","No",[],"Copyright (c) 2021, 2023 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2018 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 1997, 2023 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2022, 2023 Oracle and/or its affiliates. All rights reserved.","Filename",0,0,0,0,0,13,2025-09-11T12:42:00.000Z,"2.1.0-M1",True,2023-01-11T12:06:21.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final";"Name":"org.hibernate.orm:hibernate-core";"Version":"6.5.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-runtime-4.0.2";"Name":"org.glassfish.jaxb:jaxb-runtime";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-core-4.0.2";"Name":"org.glassfish.jaxb:jaxb-core";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.eclipse.angus:angus-activation-2.0.0";"Name":"org.eclipse.angus:angus-activation";"Version":"2.0.0";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.glassfish.jaxb:jaxb-core-4.0.2","org.glassfish.jaxb:jaxb-core","4.0.2",,"SonaType","No",[],"Copyright (c) 2020, 2023 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2018 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 1997, 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 1997, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2018, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2017, 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2021, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2017, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2011, 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2013, 2022 Oracle and/or its affiliates. All rights reserved.","Filename",0,0,0,0,0,6,2026-03-14T12:04:00.000Z,"4.0.7",True,2023-01-27T06:36:30.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final";"Name":"org.hibernate.orm:hibernate-core";"Version":"6.5.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-runtime-4.0.2";"Name":"org.glassfish.jaxb:jaxb-runtime";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-core-4.0.2";"Name":"org.glassfish.jaxb:jaxb-core";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.glassfish.jaxb:jaxb-runtime-4.0.2","org.glassfish.jaxb:jaxb-runtime","4.0.2",,"SonaType","No",[],"Copyright (c) 2013, 2023 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2018 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 1997, 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 1997, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2013, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2021, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2017, 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 1997, 2023 Oracle and/or its affiliates. All rights reserved.","Filename",0,0,0,0,0,6,2026-03-14T12:04:00.000Z,"4.0.7",True,2023-01-27T06:36:27.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final";"Name":"org.hibernate.orm:hibernate-core";"Version":"6.5.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-runtime-4.0.2";"Name":"org.glassfish.jaxb:jaxb-runtime";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.glassfish.jaxb:txw2-4.0.2","org.glassfish.jaxb:txw2","4.0.2",,"SonaType","No",[],"Copyright (c) 2005, 2023 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2018 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2005, 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2005, 2022 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2021 Oracle and/or its affiliates. All rights reserved.;Copyright (c) 2018, 2022 Oracle and/or its affiliates. All rights reserved.","Filename",0,0,0,0,0,6,2026-03-14T12:04:00.000Z,"4.0.7",True,2023-01-27T06:36:23.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final";"Name":"org.hibernate.orm:hibernate-core";"Version":"6.5.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-runtime-4.0.2";"Name":"org.glassfish.jaxb:jaxb-runtime";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:jaxb-core-4.0.2";"Name":"org.glassfish.jaxb:jaxb-core";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.glassfish.jaxb:txw2-4.0.2";"Name":"org.glassfish.jaxb:txw2";"Version":"4.0.2";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.hamcrest:hamcrest-2.2","org.hamcrest:hamcrest","2.2",,"Redhat,SonaType","No",["BSD 3"],"Copyright (c) 2000-2024, www.hamcrest.org","Filename",0,0,0,0,0,2,2024-08-01T09:09:00.923Z,"3.0",True,2024-02-06T11:29:46.000Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-junit:junit-4.13.1";"Name":"junit:junit";"Version":"4.13.1";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.hamcrest:hamcrest-core-2.2";"Name":"org.hamcrest:hamcrest-core";"Version":"2.2";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.hamcrest:hamcrest-2.2";"Name":"org.hamcrest:hamcrest";"Version":"2.2";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.hamcrest:hamcrest-2.2";"Name":"org.hamcrest:hamcrest";"Version":"2.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.hamcrest:hamcrest-core-2.2","org.hamcrest:hamcrest-core","2.2",,"SonaType","No",["BSD 3"],"Copyright (c) 2000-2024, www.hamcrest.org","Filename",0,0,0,0,0,2,2024-08-01T09:08:15.663Z,"3.0",True,2019-10-16T20:52:39.000Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-junit:junit-4.13.1";"Name":"junit:junit";"Version":"4.13.1";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.hamcrest:hamcrest-core-2.2";"Name":"org.hamcrest:hamcrest-core";"Version":"2.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.hdrhistogram:HdrHistogram-2.2.2","org.hdrhistogram:HdrHistogram","2.2.2",,"SonaType","No",[],"Copyright (c) 2012, 2013, 2014, 2015, 2016 Gil Tene;Copyright (c) 2014 Michael Barker;Copyright (c) 2014 Matt Warren All rights reserved.","Filename",0,0,0,0,0,3,2026-02-02T14:53:52.000Z,"2.2.2.redhat-00005",True,2024-05-30T06:46:04.807Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-io.micrometer:micrometer-jakarta9-1.14.7";"Name":"io.micrometer:micrometer-jakarta9";"Version":"1.14.7";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-io.micrometer:micrometer-core-1.14.7";"Name":"io.micrometer:micrometer-core";"Version":"1.14.7";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.hdrhistogram:HdrHistogram-2.2.2";"Name":"org.hdrhistogram:HdrHistogram";"Version":"2.2.2";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.hibernate.common:hibernate-commons-annotations-6.0.6.Final","org.hibernate.common:hibernate-commons-annotations","6.0.6.Final",,"SonaType","No",["LGPL 2.1"],,"Filename",0,0,0,0,0,7,2024-11-20T12:16:44.000Z,"7.0.3.Final-redhat-00002",True,2023-01-26T15:39:39.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final";"Name":"org.hibernate.orm:hibernate-core";"Version":"6.5.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.hibernate.common:hibernate-commons-annotations-6.0.6.Final";"Name":"org.hibernate.common:hibernate-commons-annotations";"Version":"6.0.6.Final";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final","org.hibernate.orm:hibernate-core","6.5.2.Final",,"SonaType","No",["LGPL 2.1"],"Copyright 2004-present by the Checker Framework developers","Filename",0,0,0,0,0,135,2026-04-20T15:33:00.000Z,"7.3.2.Final",True,2024-05-20T21:24:22.631Z,0,"NONE",["pom.xml"],"Maven",False,True,False,False,False,False,"Used","Direct",0,False,[],,,,,"Monitored",,,,
"Maven-org.hibernate.validator:hibernate-validator-8.0.2.Final","org.hibernate.validator:hibernate-validator","8.0.2.Final",,"SonaType","No",["Apache 2.0"],"Copyright 2009 IIZUKA Software Technologies Ltd","Filename",0,0,0,0,0,12,2025-11-07T22:29:00.000Z,"9.1.0.Final",True,2024-12-13T17:13:15.306Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-validation-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-validation";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.hibernate.validator:hibernate-validator-8.0.2.Final";"Name":"org.hibernate.validator:hibernate-validator";"Version":"8.0.2.Final";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.jboss.logging:jboss-logging-3.6.1.Final","org.jboss.logging:jboss-logging","3.6.1.Final",,"SonaType","No",["Apache 2.0"],"Copyright 2023 Red Hat, Inc.","Filename",0,0,0,0,0,4,2026-03-17T17:38:00.000Z,"3.6.3.Final",True,2024-09-09T15:35:27.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.hibernate.orm:hibernate-core-6.5.2.Final";"Name":"org.hibernate.orm:hibernate-core";"Version":"6.5.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.jboss.logging:jboss-logging-3.6.1.Final";"Name":"org.jboss.logging:jboss-logging";"Version":"3.6.1.Final";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-validation-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-validation";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.hibernate.validator:hibernate-validator-8.0.2.Final";"Name":"org.hibernate.validator:hibernate-validator";"Version":"8.0.2.Final";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.jboss.logging:jboss-logging-3.6.1.Final";"Name":"org.jboss.logging:jboss-logging";"Version":"3.6.1.Final";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.jspecify:jspecify-1.0.0","org.jspecify:jspecify","1.0.0",,"SonaType","No",["Apache 2.0"],"Copyright 2022 The JSpecify Authors.;Copyright 2018-2020 The JSpecify Authors.","Filename",0,0,0,0,0,0,,,False,2024-07-16T21:00:10.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-tools.jackson.datatype:jackson-datatype-guava-3.1.0";"Name":"tools.jackson.datatype:jackson-datatype-guava";"Version":"3.1.0";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-com.google.guava:guava-33.5.0-jre";"Name":"com.google.guava:guava";"Version":"33.5.0-jre";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.jspecify:jspecify-1.0.0";"Name":"org.jspecify:jspecify";"Version":"1.0.0";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.junit.jupiter:junit-jupiter-5.11.4","org.junit.jupiter:junit-jupiter","5.11.4",,"SonaType","No",["Eclipse 2.0"],,"Filename",0,0,0,0,0,24,2025-11-17T17:15:00.000Z,"6.1.0-M1",True,2024-12-16T13:08:47.629Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-5.11.4";"Name":"org.junit.jupiter:junit-jupiter";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.junit.jupiter:junit-jupiter-api-5.11.4","org.junit.jupiter:junit-jupiter-api","5.11.4",,"SonaType","No",["Eclipse 2.0"],"Copyright 2015-2024 the original author or authors. All rights reserved.","Filename",0,0,0,0,0,24,2025-11-17T17:15:00.000Z,"6.1.0-M1",True,2024-12-16T13:08:38.375Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-5.11.4";"Name":"org.junit.jupiter:junit-jupiter";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-api-5.11.4";"Name":"org.junit.jupiter:junit-jupiter-api";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.junit.jupiter:junit-jupiter-engine-5.11.4","org.junit.jupiter:junit-jupiter-engine","5.11.4",,"SonaType","No",["Eclipse 2.0"],"Copyright 2015-2024 the original author or authors. All rights reserved.","Filename",0,0,0,0,0,24,2025-11-17T17:15:00.000Z,"6.1.0-M1",True,2024-12-16T13:08:27.522Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-5.11.4";"Name":"org.junit.jupiter:junit-jupiter";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-engine-5.11.4";"Name":"org.junit.jupiter:junit-jupiter-engine";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.junit.jupiter:junit-jupiter-params-5.11.4","org.junit.jupiter:junit-jupiter-params","5.11.4",,"SonaType","No",["Eclipse 2.0"],"Copyright 2015-2024 the original author or authors. All rights reserved.","Filename",0,0,0,0,0,24,2025-11-17T17:15:00.000Z,"6.1.0-M1",True,2024-12-16T13:08:27.502Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-5.11.4";"Name":"org.junit.jupiter:junit-jupiter";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.jupiter:junit-jupiter-params-5.11.4";"Name":"org.junit.jupiter:junit-jupiter-params";"Version":"5.11.4";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.junit.platform:junit-platform-commons-1.10.2","org.junit.platform:junit-platform-commons","1.10.2",,"SonaType","No",["Eclipse 2.0"],"Copyright 2015-2023 the original author or authors. All rights reserved.","Filename",0,0,0,0,0,35,2025-11-17T17:15:00.000Z,"6.1.0-M1",True,2024-02-04T08:35:20.040Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-io.cucumber:cucumber-junit-platform-engine-7.18.0";"Name":"io.cucumber:cucumber-junit-platform-engine";"Version":"7.18.0";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.platform:junit-platform-engine-1.10.2";"Name":"org.junit.platform:junit-platform-engine";"Version":"1.10.2";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.platform:junit-platform-commons-1.10.2";"Name":"org.junit.platform:junit-platform-commons";"Version":"1.10.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.junit.platform:junit-platform-engine-1.10.2","org.junit.platform:junit-platform-engine","1.10.2",,"SonaType","No",["Eclipse 2.0"],,"Filename",0,0,0,0,0,35,2025-11-17T17:15:00.000Z,"6.1.0-M1",True,2024-02-04T08:35:20.159Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-io.cucumber:cucumber-junit-platform-engine-7.18.0";"Name":"io.cucumber:cucumber-junit-platform-engine";"Version":"7.18.0";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.junit.platform:junit-platform-engine-1.10.2";"Name":"org.junit.platform:junit-platform-engine";"Version":"1.10.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.junit.vintage:junit-vintage-engine-5.14.4","org.junit.vintage:junit-vintage-engine","5.14.4",,"SonaType","No",["Eclipse 2.0"],"Copyright 2015-2026 the original author or authors. All rights reserved.","Filename",0,0,0,0,0,0,,,False,2026-04-26T11:20:00.000Z,0,"NONE",["pom.xml"],"Maven",False,True,True,False,False,False,"Unused","Direct",0,False,[],,,,,"Monitored",,,,
"Maven-org.latencyutils:LatencyUtils-2.0.3","org.latencyutils:LatencyUtils","2.0.3",,"SonaType","No",["Public Domain"],"Copyright (c) 2012, 2013, 2014 Gil Tene All rights reserved.","Filename",0,0,0,0,0,4,2024-04-01T13:17:02.000Z,"2.0.3.redhat-00005",True,2015-12-15T20:28:28.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-io.micrometer:micrometer-jakarta9-1.14.7";"Name":"io.micrometer:micrometer-jakarta9";"Version":"1.14.7";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-io.micrometer:micrometer-core-1.14.7";"Name":"io.micrometer:micrometer-core";"Version":"1.14.7";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.latencyutils:LatencyUtils-2.0.3";"Name":"org.latencyutils:LatencyUtils";"Version":"2.0.3";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.mockito:mockito-core-5.14.2","org.mockito:mockito-core","5.14.2",,"SonaType","No",["MIT"],"Copyright (c) 2007 Mockito contributors;Copyright (c) 2016 Mockito contributors;Copyright (c) 2017 Mockito contributors;Copyright (c) 2019 Mockito contributors;Copyright (c) 2022 Mockito contributors;Copyright (c) 2023 Mockito contributors;Copyright (c) 2024 Mockito contributors;Copyright (c) 2018 Mockito contributors;Copyright (c) 2020 Mockito contributors;Copyright (c) 2021 Mockito contributors;Copyright (c) 2015 Mockito contributors","Filename",0,0,0,0,0,10,2026-03-11T20:57:00.000Z,"5.23.0",True,2024-10-15T13:07:05.000Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.mockito:mockito-core-5.14.2";"Name":"org.mockito:mockito-core";"Version":"5.14.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.mockito:mockito-junit-jupiter-5.14.2","org.mockito:mockito-junit-jupiter","5.14.2",,"SonaType","No",["MIT"],"Copyright (c) 2007 Mockito contributors;Copyright (c) 2018 Mockito contributors","Filename",0,0,0,0,0,10,2026-03-11T20:57:00.000Z,"5.23.0",True,2024-10-15T13:07:02.000Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Unused","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.mockito:mockito-junit-jupiter-5.14.2";"Name":"org.mockito:mockito-junit-jupiter";"Version":"5.14.2";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
